loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F102Q4527081,771.0,7/1/2006,0,1/1/2033,48900.0,0.0,1,O,0.38,39.0,57000,0.38,0.07,R,0,FIX30,NC,SF,28400,C,319,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9552972367895295,150000.0
F102Q4527104,711.0,10/1/2006,0,9/1/2033,46540.0,0.0,1,O,0.6,45.0,215000,0.6,0.06875,R,0,FIX30,NY,SF,13400,P,324,1,Other sellers,Other servicers,0.9682074624998581,358333.3333333334
F102Q4527105,716.0,10/1/2006,0,9/1/2036,,25.0,1,O,0.86,25.0,200000,0.86,0.0675,R,0,FIX30,NY,SF,11200,N,360,1,Other sellers,Other servicers,0.9938650354498624,232558.13953488372
F102Q4527130,725.0,7/1/2005,0,12/1/2033,,0.0,1,O,0.55,,163000,0.55,0.06,R,0,FIX30,OH,SF,44600,P,342,2,Other sellers,Other servicers,0.936324198920727,296363.63636363635
F102Q4527162,728.0,12/1/2006,0,11/1/2032,49340.0,0.0,1,O,0.74,61.0,254000,0.74,0.0647,R,0,FIX30,MA,SF,1500,N,312,2,Other sellers,Other servicers,0.87655701236644,343243.24324324325
F102Q4527181,797.0,2/1/2007,0,12/1/2032,15764.0,0.0,1,O,0.52,22.0,113000,0.52,0.0645,R,0,FIX30,MA,SF,1700,N,311,2,Other sellers,Other servicers,0.9525189778939742,217307.6923076923
F102Q4527184,698.0,12/1/2006,0,11/1/2032,,0.0,1,O,0.73,46.0,186000,0.73,0.065,R,0,FIX30,OK,SF,74000,P,312,2,Other sellers,Other servicers,0.9570707064562235,254794.5205479452
F102Q4527210,791.0,12/1/2006,0,11/1/2032,47260.0,0.0,1,O,0.3,30.0,128000,0.3,0.0675,R,0,FIX30,VA,SF,23400,C,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9769985255938958,426666.6666666667
F102Q4527230,795.0,1/1/2007,0,11/1/2032,,0.0,1,O,0.75,22.0,189000,0.75,0.0625,R,0,FIX30,OK,SF,74000,P,311,2,Other sellers,Other servicers,0.9196383569092327,252000.0
F102Q4527231,754.0,11/1/2006,0,11/1/2032,,0.0,1,S,0.45,24.0,54000,0.45,0.06625,R,0,FIX30,WI,SF,54800,N,313,2,Other sellers,Other servicers,0.9148321315799104,120000.0
F102Q4527298,785.0,1/1/2007,0,1/1/2033,,12.0,1,O,0.44,37.0,109000,0.44,0.06375,R,0,FIX30,OK,SF,74000,P,313,2,Other sellers,Other servicers,0.9913169429327867,247727.27272727274
F102Q4527299,733.0,1/1/2007,0,12/1/2036,,0.0,1,O,0.8,49.0,73000,0.8,0.0625,T,0,FIX30,TX,SF,75700,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9520753697871306,91250.0
F102Q4527300,672.0,12/1/2006,0,9/1/2033,,0.0,1,O,0.42,58.0,86000,0.42,0.0675,R,0,FIX30,FL,SF,34200,N,322,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9545915269198544,204761.90476190476
F102Q4527301,793.0,12/1/2005,0,8/1/2033,26100.0,25.0,1,O,0.87,23.0,133000,0.87,0.06125,R,0,FIX30,MI,SF,49400,P,333,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9782469978718307,152873.5632183908
F102Q4527303,575.0,5/1/2005,0,11/1/2032,28020.0,0.0,1,O,0.67,26.0,167000,0.67,0.06125,R,0,FIX30,MI,SF,49000,N,331,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9331714801095131,249253.73134328358
F102Q4527309,782.0,2/1/2007,0,1/1/2033,26420.0,0.0,1,O,0.45,20.0,163000,0.45,0.0625,R,0,FIX30,TX,PU,77400,P,312,2,Other sellers,Other servicers,0.9465476082755552,362222.2222222222
F102Q4527310,800.0,3/1/2007,0,12/1/2032,29404.0,0.0,1,O,0.26,,191000,0.26,0.06375,R,0,FIX30,IL,SF,60000,N,310,1,Other sellers,Other servicers,0.9649278319553729,734615.3846153846
F102Q4527314,765.0,2/1/2007,0,12/1/2032,26420.0,0.0,1,O,0.75,37.0,217000,0.75,0.06375,R,0,FIX30,TX,PU,77400,P,311,2,Other sellers,Other servicers,0.9890780030400567,289333.3333333333
F102Q4527315,796.0,2/1/2007,0,12/1/2032,,0.0,1,O,0.63,53.0,258000,0.63,0.065,R,0,FIX30,WI,SF,54900,P,311,2,Other sellers,Other servicers,0.9646033445567562,409523.8095238095
F102Q4527324,720.0,3/1/2007,0,1/1/2033,45220.0,0.0,1,O,0.8,43.0,197000,0.8,0.065,R,0,FIX30,FL,SF,32300,N,311,2,Other sellers,Other servicers,0.984501321103909,246250.0
F102Q4527332,743.0,3/1/2007,0,1/1/2033,40220.0,0.0,1,S,0.65,10.0,239000,0.65,0.06625,R,0,FIX30,VA,SF,24100,P,311,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9649300780935521,367692.3076923077
F102Q4527333,708.0,5/1/2007,0,1/1/2033,,0.0,1,O,0.75,30.0,197000,0.75,0.06375,R,0,FIX30,OK,SF,74000,P,309,2,Other sellers,Other servicers,0.9644843847751452,262666.6666666667
F102Q4527387,771.0,11/1/2005,0,1/1/2033,18140.0,0.0,1,O,0.75,36.0,132000,0.75,0.06,R,0,FIX30,OH,SF,43000,N,327,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9874080471804841,176000.0
F102Q4527388,801.0,1/1/2006,0,1/1/2033,45780.0,0.0,1,O,0.73,19.0,105000,0.73,0.06,R,0,FIX30,OH,SF,43500,P,325,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9935459079185514,143835.61643835617
F102Q4527389,795.0,12/1/2005,1,12/1/2032,17140.0,0.0,1,O,0.73,33.0,102000,0.73,0.06125,R,0,FIX30,OH,SF,45000,P,325,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8907838274313108,139726.02739726027
F102Q4527390,714.0,12/1/2005,1,1/1/2033,21140.0,0.0,1,O,0.77,42.0,73000,0.77,0.06125,R,0,FIX30,IN,PU,46500,P,326,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9673326294350588,94805.1948051948
F102Q4527391,790.0,12/1/2005,0,1/1/2033,,0.0,1,O,0.39,31.0,145000,0.39,0.06125,R,0,FIX30,MI,SF,49600,N,326,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.967388344083727,371794.87179487175
F102Q4527392,786.0,3/1/2007,0,11/1/2032,18140.0,0.0,1,O,0.53,21.0,53000,0.53,0.06375,R,0,FIX30,OH,SF,43200,N,309,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9615575835272521,100000.0
F102Q4527393,700.0,1/1/2006,0,11/1/2032,21780.0,30.0,1,O,0.9,40.0,86000,0.9,0.06375,T,0,FIX30,IN,SF,47700,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.036343381023101196,95555.55555555555
F102Q4527394,743.0,3/1/2007,0,1/1/2033,33780.0,0.0,1,O,0.76,45.0,135000,0.76,0.06375,R,0,FIX30,MI,SF,48100,C,311,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.967883052892798,177631.57894736843
F102Q4527395,746.0,3/1/2007,0,1/1/2033,21780.0,0.0,1,O,0.72,24.0,77000,0.72,0.06375,R,0,FIX30,IN,SF,47700,P,311,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.04706327208783956,106944.44444444445
F102Q4527396,783.0,1/1/2007,0,11/1/2032,,0.0,1,O,0.67,15.0,93000,0.67,0.065,R,0,FIX30,MI,SF,49300,C,311,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9583925499823192,138805.97014925373
F102Q4527397,735.0,3/1/2006,0,11/1/2032,26100.0,0.0,1,O,0.69,18.0,101000,0.69,0.065,R,0,FIX30,MI,SF,49400,N,321,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9819674367896449,146376.8115942029
F102Q4527398,730.0,11/1/2006,0,12/1/2032,24340.0,0.0,1,O,0.59,19.0,105000,0.59,0.065,R,0,FIX30,MI,SF,49300,N,314,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.00953296058404171,177966.10169491527
F102Q4527399,716.0,12/1/2006,0,12/1/2032,17140.0,0.0,1,O,0.72,28.0,59000,0.72,0.065,R,0,FIX30,OH,CO,45000,N,313,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.011760690687828841,81944.44444444445
F102Q4527400,772.0,6/1/2006,0,12/1/2032,29620.0,0.0,1,O,0.73,28.0,175000,0.73,0.065,R,0,FIX30,MI,SF,48800,N,319,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9346885091189523,239726.02739726027
F102Q4527401,782.0,6/1/2006,0,1/1/2033,34940.0,0.0,1,O,0.59,29.0,287000,0.59,0.06625,R,0,FIX30,FL,CO,34100,C,320,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9897525565514848,486440.67796610174
F102Q4527402,800.0,5/1/2006,0,12/1/2032,,0.0,1,O,0.34,44.0,93000,0.34,0.065,R,0,FIX30,MI,SF,49600,N,320,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.98362637838565,273529.41176470584
F102Q4527403,789.0,3/1/2006,0,1/1/2033,,0.0,1,O,0.44,30.0,81000,0.44,0.065,R,0,FIX30,MI,SF,49300,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9922535386393057,184090.9090909091
F102Q4527404,697.0,2/1/2006,0,1/1/2033,,0.0,1,O,0.52,24.0,192000,0.52,0.065,R,0,FIX30,MI,SF,49600,C,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.989602779347797,369230.7692307692
F102Q4527405,787.0,3/1/2006,0,1/1/2033,28020.0,0.0,1,O,0.76,20.0,132000,0.76,0.065,R,0,FIX30,MI,SF,49000,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9922311227261086,173684.2105263158
F102Q4527406,761.0,10/1/2006,0,11/1/2032,19804.0,0.0,1,O,0.54,7.0,55000,0.54,0.0675,R,0,FIX30,MI,SF,48100,N,314,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9765270012230135,101851.85185185184
F102Q4527407,762.0,6/1/2006,0,12/1/2032,45780.0,0.0,1,O,0.76,35.0,115000,0.76,0.0675,R,0,FIX30,OH,SF,43500,C,319,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.01636113775805711,151315.7894736842
F102Q4527408,769.0,10/1/2006,0,1/1/2033,19380.0,0.0,1,O,0.8,27.0,79000,0.8,0.0675,R,0,FIX30,OH,SF,45300,N,316,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9792933519747058,98750.0
F102Q4527409,687.0,7/1/2006,0,12/1/2032,47644.0,12.0,1,O,0.75,33.0,73000,0.75,0.06875,T,0,FIX30,MI,SF,48000,C,318,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9485711920509878,97333.33333333333
F102Q4527410,808.0,10/1/2006,0,11/1/2032,45780.0,0.0,1,O,0.42,29.0,64000,0.42,0.06875,R,0,FIX30,OH,SF,43600,N,314,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9655472636910928,152380.9523809524
F102Q4527411,684.0,8/1/2006,0,11/1/2032,18140.0,12.0,1,O,0.8,45.0,115000,0.8,0.07,R,0,FIX30,OH,SF,43200,N,316,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9121761421467518,143750.0
F102Q4527438,743.0,11/1/2007,0,10/1/2033,11340.0,0.0,1,O,0.76,35.0,180000,0.76,0.06875,T,0,FIX30,SC,SF,29600,P,312,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9317658767729957,236842.1052631579
F102Q4527507,503.0,2/1/2008,0,8/1/2033,,0.0,1,O,0.15,14.0,56000,0.15,0.0625,R,0,FIX30,NC,SF,28300,P,307,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9779314074235066,373333.3333333334
F102Q4527638,804.0,3/1/2006,0,11/1/2032,36084.0,0.0,1,O,0.57,29.0,274000,0.57,0.065,T,0,FIX30,CA,SF,94700,N,321,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA",0.9794026790808031,480701.75438596494
F102Q4527799,745.0,3/1/2005,0,12/1/2032,42020.0,0.0,1,I,0.7,20.0,271000,0.7,0.05875,R,0,FIX30,CA,SF,93400,C,334,2,Other sellers,Other servicers,0.0480080716281863,387142.85714285716
F102Q4527800,745.0,3/1/2005,0,11/1/2033,42020.0,0.0,1,I,0.5,20.0,290000,0.5,0.05875,R,0,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers,0.04564542091368888,580000.0
F102Q4527801,745.0,3/1/2005,0,11/1/2033,42020.0,0.0,1,I,0.5,20.0,289000,0.5,0.05875,R,0,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers,0.044803167010153765,578000.0
F102Q4527802,745.0,3/1/2005,0,11/1/2033,42020.0,0.0,1,I,0.61,20.0,360000,0.61,0.05875,R,0,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers,0.04765421351232627,590163.9344262296
F102Q4527841,750.0,5/1/2006,0,11/1/2032,22744.0,25.0,1,O,0.9,35.0,116000,0.9,0.05875,R,0,FIX30,FL,CO,33000,P,319,1,"BANKOFAMERICA,NA",Other servicers,0.029785533959040007,128888.88888888889
F102Q4528718,782.0,1/1/2009,0,9/1/2037,47644.0,0.0,1,O,0.4,23.0,417000,0.4,0.055,R,0,FIX30,MI,SF,48000,N,345,1,Other sellers,Other servicers,-0.0028203714024473696,1042500.0
F102Q4528839,782.0,12/1/2006,1,11/1/2032,42644.0,0.0,1,O,0.8,19.0,162000,0.72,0.0674,R,1,FIX30,WA,SF,98000,P,312,2,Other sellers,"WELLSFARGOBANK,NA",0.9569854944164652,225000.0
F102Q4528840,777.0,2/1/2007,0,12/1/2032,14484.0,0.0,1,O,0.68,27.0,169000,0.46,0.0665,R,1,FIX30,MA,SF,2000,C,311,2,Other sellers,Other servicers,0.9901449889433285,367391.30434782605
F102Q4528841,705.0,2/1/2006,0,11/1/2032,38900.0,0.0,1,O,0.8,40.0,255000,0.76,0.0682,B,1,FIX30,OR,SF,97200,C,322,2,Other sellers,"WELLSFARGOBANK,NA",0.9580726703922612,335526.3157894737
F102Q4528842,802.0,12/1/2006,0,11/1/2032,39340.0,0.0,1,O,0.68,22.0,190000,0.63,0.0689,B,1,FIX30,UT,SF,84600,C,312,2,Other sellers,"WELLSFARGOBANK,NA",0.9847960557676556,301587.3015873016
F102Q4528843,747.0,11/1/2006,0,10/1/2032,12420.0,0.0,1,O,0.83,41.0,126000,0.83,0.069,B,1,FIX30,TX,SF,78600,P,312,1,Other sellers,"WELLSFARGOBANK,NA",0.9515561015053732,151807.22891566265
F102Q4528844,703.0,1/1/2007,1,1/1/2033,26420.0,0.0,1,O,0.8,37.0,169000,0.77,0.06860000000000001,B,1,FIX30,TX,PU,77400,P,313,1,Other sellers,"WELLSFARGOBANK,NA",0.937920776239068,219480.51948051946
F102Q4528845,754.0,12/1/2006,1,11/1/2032,19124.0,0.0,1,O,0.78,32.0,177000,0.78,0.0676,B,1,FIX30,TX,PU,75000,P,312,2,Other sellers,"WELLSFARGOBANK,NA",0.030085433096891115,226923.0769230769
F102Q4528846,678.0,2/1/2007,0,11/1/2032,41740.0,0.0,1,O,0.27,23.0,84000,0.27,0.067,R,1,FIX30,CA,CO,92000,C,310,1,Other sellers,"WELLSFARGOBANK,NA",0.9404787325022137,311111.11111111107
F102Q4528847,768.0,12/1/2006,0,12/1/2032,26420.0,30.0,1,O,0.95,35.0,100000,0.9,0.0679,R,1,FIX30,TX,SF,77000,P,313,1,Other sellers,"WELLSFARGOBANK,NA",0.030351119192257428,111111.11111111111
F102Q4528879,781.0,1/1/2008,0,2/1/2033,17140.0,0.0,1,O,0.8,26.0,194000,0.63,0.065,R,0,FIX30,OH,SF,45000,C,302,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9914234209032999,307936.50793650793
F102Q4528881,692.0,1/1/2008,0,1/1/2033,45780.0,0.0,1,O,0.77,23.0,186000,0.71,0.06125,R,0,FIX30,OH,SF,43600,N,301,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9830676747377928,261971.8309859155
F102Q4528882,647.0,3/1/2006,0,1/1/2033,47644.0,0.0,1,O,0.8,32.0,103000,0.76,0.065,R,0,FIX30,MI,SF,48000,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9567417468871214,135526.31578947368
F102Q4529012,805.0,5/1/2005,0,12/1/2032,,0.0,1,O,0.66,,108000,0.66,0.0463,R,0,FIX30,NY,SF,13600,C,332,2,HSBCMTGECORPUSA,Other servicers,0.908864187421543,163636.36363636362
F102Q4529016,733.0,8/1/2005,0,11/1/2032,31084.0,0.0,1,O,0.69,,254000,0.69,0.045,R,0,FIX30,CA,SF,91700,C,328,1,HSBCMTGECORPUSA,Other servicers,0.9812542457058722,368115.94202898553
F102Q4529017,784.0,9/1/2005,0,1/1/2033,35644.0,0.0,1,O,0.43,,206000,0.41,0.045,R,0,FIX30,NJ,SF,7400,C,329,2,HSBCMTGECORPUSA,Other servicers,0.936180581022655,502439.0243902439
F102Q4529241,756.0,7/1/2006,0,9/1/2033,31140.0,0.0,1,O,0.77,55.0,229000,0.77,0.0525,R,0,FIX30,IN,SF,47100,P,327,2,Other sellers,Other servicers,0.9410348038995703,297402.59740259737
F102Q4529590,769.0,7/1/2005,0,1/1/2033,23844.0,0.0,1,O,0.68,30.0,136000,0.68,0.0625,R,0,FIX30,IN,SF,46300,P,331,2,Other sellers,Other servicers,0.06846853853044003,200000.0
F102Q4529592,782.0,2/1/2006,0,1/1/2033,23844.0,0.0,1,O,0.66,23.0,59000,0.66,0.0675,R,0,FIX30,IN,SF,46300,N,324,1,Other sellers,Other servicers,0.9842367346976336,89393.93939393939
F102Q4529615,663.0,3/1/2006,0,12/1/2032,25540.0,0.0,1,O,0.79,55.0,130000,0.79,0.0675,R,1,FIX30,CT,SF,6000,C,322,1,Other sellers,"CITIMORTGAGE,INC",0.9783383782431583,164556.96202531646
F102Q4529639,713.0,2/1/2005,0,1/1/2033,30140.0,0.0,1,O,0.99,53.0,52000,0.99,0.0755,R,1,FIX30,PA,SF,17000,N,336,1,Other sellers,"CITIMORTGAGE,INC",0.0664105808611555,52525.25252525252
F102Q4529649,513.0,6/1/2005,0,12/1/2032,17140.0,0.0,1,O,0.95,37.0,362000,0.93,0.0895,C,1,FIX30,OH,SF,45200,C,331,1,Other sellers,"CITIMORTGAGE,INC",0.9988410795505263,389247.311827957
F102Q4529651,744.0,9/1/2006,0,1/1/2033,20764.0,0.0,1,O,0.93,51.0,221000,0.91,0.0795,C,1,FIX30,NJ,SF,8800,C,317,2,Other sellers,"CITIMORTGAGE,INC",0.04784224673062999,242857.14285714284
F102Q4529714,623.0,3/1/2006,1,1/1/2033,19124.0,0.0,1,O,0.9,40.0,124000,0.87,0.0795,C,0,FIX30,TX,SF,75100,P,323,2,Other sellers,"CITIMORTGAGE,INC",0.084786714327917,142528.7356321839
F103Q1435679,752.0,1/1/2005,0,12/1/2034,31700.0,0.0,1,O,0.58,50.0,250000,0.58,0.0625,R,0,FIX30,NH,SF,3100,N,360,1,Other sellers,Other servicers,0.9135550210296569,431034.4827586207
F103Q1435737,740.0,1/1/2005,0,4/1/2034,47260.0,25.0,1,O,0.87,32.0,200000,0.87,0.055,R,0,FIX30,VA,SF,23000,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9044388023318441,229885.05747126436
F103Q1435765,699.0,1/1/2005,1,2/1/2033,29404.0,0.0,1,O,0.77,36.0,175000,0.77,0.05875,T,0,FIX30,WI,SF,53100,P,338,2,Other sellers,Other servicers,0.9064696796596952,227272.72727272726
F103Q1435766,793.0,1/1/2005,0,12/1/2034,38940.0,0.0,1,S,0.61,19.0,87000,0.61,0.05625,T,0,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.8718707063247321,142622.95081967214
F103Q1435769,571.0,1/1/2005,0,12/1/2034,,12.0,1,O,0.85,36.0,162000,0.85,0.055,R,0,FIX30,NY,SF,12100,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.8987977930283804,190588.23529411765
F103Q1435815,653.0,1/1/2005,0,2/1/2034,12060.0,30.0,1,O,0.92,36.0,122000,0.92,0.0575,R,0,FIX30,GA,SF,30300,P,350,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9255067724243133,132608.69565217392
F103Q1435816,674.0,1/1/2005,0,3/1/2033,12060.0,12.0,1,O,0.78,32.0,305000,0.78,0.055,R,0,FIX30,GA,SF,30200,P,339,2,Other sellers,"WELLSFARGOBANK,NA",0.9272950600550413,391025.641025641
F103Q1435853,787.0,1/1/2005,1,12/1/2034,46140.0,0.0,1,O,0.52,18.0,66000,0.52,0.0575,R,0,FIX30,OK,SF,74000,P,360,1,Other sellers,"CITIMORTGAGE,INC",0.8724604278229688,126923.07692307692
F103Q1435857,708.0,1/1/2005,0,12/1/2034,38300.0,25.0,1,O,0.9,43.0,192000,0.9,0.0675,R,0,FIX30,PA,SF,15600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",-0.0005467351280664469,213333.3333333333
F103Q1435860,777.0,2/1/2005,0,1/1/2035,23540.0,0.0,1,O,0.67,37.0,125000,0.67,0.0625,R,0,FIX30,FL,PU,32600,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9913198738519048,186567.16417910447
F103Q1435889,689.0,1/1/2005,0,11/1/2034,38940.0,17.0,1,O,0.67,33.0,170000,0.67,0.06125,R,0,FIX30,FL,SF,34900,N,359,1,Other sellers,Other servicers,0.9382278484848451,253731.34328358207
F103Q1435962,707.0,3/1/2005,0,9/1/2033,,30.0,1,O,0.93,34.0,111000,0.93,0.06,R,0,FIX30,NY,SF,13600,N,343,2,Other sellers,Other servicers,0.9769611326836899,119354.83870967741
F103Q1435968,746.0,3/1/2005,0,2/1/2033,24340.0,0.0,1,O,0.52,38.0,107000,0.52,0.05875,R,0,FIX30,MI,SF,49300,N,336,2,Other sellers,Other servicers,0.9071755207872055,205769.23076923075
F103Q1435971,675.0,2/1/2005,0,1/1/2035,35644.0,30.0,2,O,0.95,40.0,285000,0.95,0.0625,T,0,FIX30,NJ,SF,7300,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9922628784206342,300000.0
F103Q1435973,761.0,2/1/2005,0,1/1/2035,22520.0,0.0,1,O,0.75,,104000,0.75,0.0575,T,0,FIX30,AL,SF,35600,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9061935754360197,138666.66666666666
F103Q1435979,657.0,2/1/2005,0,3/1/2033,36980.0,30.0,1,O,0.93,32.0,59000,0.93,0.06,T,0,FIX30,KY,SF,42300,N,338,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,-0.002667625924877982,63440.86021505376
F103Q1435981,778.0,2/1/2005,0,2/1/2033,21780.0,0.0,1,O,0.54,14.0,161000,0.54,0.05875,R,0,FIX30,IN,SF,47700,N,337,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9907188473841646,298148.14814814815
F103Q1435982,715.0,2/1/2005,0,4/1/2033,16974.0,0.0,1,O,0.47,23.0,58000,0.47,0.05875,R,0,FIX30,IL,PU,60000,N,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.020476539061899033,123404.25531914894
F103Q1435984,805.0,3/1/2005,0,2/1/2035,37380.0,0.0,1,O,0.37,30.0,300000,0.37,0.06,T,0,FIX30,FL,SF,32100,P,360,1,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9429172172566612,810810.8108108108
F103Q1436121,753.0,4/1/2005,0,4/1/2033,14484.0,0.0,1,O,0.54,54.0,170000,0.54,0.05875,R,0,FIX30,MA,SF,2000,C,337,2,Other sellers,Other servicers,0.979410678899702,314814.8148148148
F103Q1436122,774.0,4/1/2005,0,9/1/2033,33340.0,0.0,1,O,0.94,24.0,263000,0.74,0.05875,R,0,FIX30,WI,SF,53000,P,342,2,Other sellers,Other servicers,0.99132632860918,355405.4054054054
F103Q1436123,714.0,4/1/2005,0,9/1/2033,33340.0,0.0,1,O,0.77,38.0,210000,0.77,0.0575,R,0,FIX30,WI,SF,53000,P,342,2,Other sellers,Other servicers,-0.0038559570631865013,272727.2727272727
F103Q1436135,779.0,4/1/2005,0,3/1/2033,,0.0,1,O,0.77,53.0,87000,0.77,0.05875,R,0,FIX30,OK,SF,74000,P,336,1,Other sellers,Other servicers,0.8987286248035662,112987.01298701299
F103Q1436136,778.0,4/1/2005,0,2/1/2034,,0.0,1,O,0.68,,175000,0.68,0.05375,R,0,FIX30,TN,SF,37700,P,347,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.915611819241031,257352.94117647057
F103Q1436164,685.0,3/1/2005,0,2/1/2035,38940.0,0.0,1,S,0.8,51.0,147000,0.8,0.0575,T,0,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9923188779007458,183750.0
F103Q1436446,751.0,3/1/2005,0,2/1/2035,49340.0,0.0,1,O,0.71,31.0,234000,0.71,0.05875,R,0,FIX30,MA,SF,1500,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.953833361076161,329577.4647887324
F103Q1436625,713.0,3/1/2005,0,2/1/2035,22180.0,0.0,1,O,0.83,46.0,351000,0.53,0.055,R,0,FIX30,NC,SF,28300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.927487351129674,662264.1509433961
F103Q1436628,666.0,3/1/2005,0,3/1/2033,26100.0,0.0,1,O,0.78,28.0,117000,0.78,0.06,R,0,FIX30,MI,SF,49400,C,337,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8746519343452245,150000.0
F103Q1436632,779.0,2/1/2005,0,1/1/2035,36740.0,0.0,1,O,0.63,27.0,334000,0.58,0.05875,R,0,FIX30,FL,SF,32700,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9905791211973197,575862.0689655173
F103Q1436633,774.0,5/1/2005,0,4/1/2035,45300.0,0.0,1,O,0.5,14.0,210000,0.5,0.0575,R,0,FIX30,FL,SF,33500,C,360,2,Other sellers,Other servicers,0.9426948423131231,420000.0
F103Q1436635,813.0,5/1/2005,0,4/1/2033,38060.0,0.0,1,O,0.54,35.0,281000,0.54,0.0625,T,0,FIX30,AZ,SF,85300,P,336,2,Other sellers,Other servicers,0.9399519997866158,520370.37037037034
F103Q1436636,782.0,5/1/2005,0,4/1/2033,,25.0,1,O,0.81,27.0,145000,0.81,0.05875,T,0,FIX30,WI,SF,53800,P,336,1,Other sellers,Other servicers,0.8857733161112927,179012.34567901233
F103Q1436637,620.0,5/1/2005,0,4/1/2035,40900.0,0.0,1,O,0.8,34.0,300000,0.8,0.05875,T,0,FIX30,CA,SF,95600,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",-0.0018306033972497698,375000.0
